Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Date
50.67,40.89,49.0,73.11,120.89,121.56,108.0,96.89,39.11,42.0,213.89,203.75,131.22,161.31633333333332,162.11,106.67,54.33,276.38,25.22,39.33,31.44,23.0,2023-01-12
50.67,41.22,49.11,73.22,121.22,121.78,108.11,96.89,39.0,41.88,213.5,203.57,132.63,161.47400000000002,162.38,106.5,53.63,272.43,25.25,39.75,31.5,25.13,2023-01-13
50.0,41.5,47.5,73.0,120.5,120.75,107.75,95.88,39.0,41.88,214.25,204.71,131.25,159.9325925925926,163.13,107.38,54.13,275.88,25.0,38.63,31.0,26.38,2023-01-14
50.75,41.5,47.75,73.5,121.25,121.5,108.75,95.38,39.0,41.71,213.25,197.86,131.0,156.81636363636363,161.5,105.63,54.86,275.71,24.86,38.25,31.0,25.25,2023-01-15
51.75,41.0,50.13,73.0,121.38,122.13,108.0,98.25,39.0,42.14,212.13,207.86,131.0,158.98310344827587,161.63,106.0,54.14,281.0,25.0,41.0,31.88,26.38,2023-01-16
50.75,41.5,47.75,73.5,121.25,121.5,108.75,95.38,39.0,41.88,213.25,197.86,131.0,161.23533333333333,161.5,105.63,55.0,275.71,25.13,38.38,30.88,25.88,2023-01-17
50.67,41.11,49.0,73.11,120.89,121.56,108.0,96.89,39.0,42.0,214.11,203.75,131.78,159.98100000000002,162.33,106.56,54.33,275.88,25.22,40.0,32.67,31.78,2023-01-18
50.67,41.11,49.0,72.89,120.22,121.22,108.22,96.89,39.0,42.0,213.67,204.38,132.67,159.80366666666666,161.89,105.89,54.33,275.88,25.22,39.78,31.78,33.33,2023-01-19
50.67,40.89,49.0,72.67,119.11,120.78,107.78,96.67,39.0,42.0,213.56,204.38,132.67,159.627,161.44,105.22,54.33,277.13,25.22,39.33,32.0,35.56,2023-01-20
50.67,40.89,49.0,72.67,119.11,120.78,107.78,96.67,39.0,42.0,213.56,204.38,132.67,158.11607142857142,161.44,105.22,54.33,277.13,25.22,39.22,32.0,36.44,2023-01-21
49.88,40.88,50.0,72.88,120.0,121.13,107.88,97.38,39.0,42.25,217.5,204.57,133.13,155.98291666666668,163.0,106.38,53.5,273.43,25.13,39.75,32.0,36.88,2023-01-22
50.67,41.33,49.11,72.67,118.56,119.56,107.89,96.44,39.0,42.0,213.89,204.38,134.11,159.74633333333335,161.22,105.11,54.44,277.13,25.22,38.11,30.56,33.11,2023-01-23
50.67,41.33,49.11,72.56,118.56,119.56,108.33,96.11,39.0,42.0,214.11,204.38,134.11,159.247,161.11,104.89,54.44,277.13,25.22,37.89,31.11,31.22,2023-01-24
50.67,41.33,49.11,72.56,118.22,119.56,108.33,96.11,39.0,42.0,214.33,203.88,133.44,158.70066666666665,160.56,104.44,54.44,277.13,25.22,36.0,30.11,30.33,2023-01-25
50.67,41.33,49.11,72.56,118.22,119.56,108.33,96.11,39.0,42.0,214.33,203.88,133.44,155.20538461538462,160.56,104.44,54.44,277.13,25.22,35.89,30.0,29.67,2023-01-26
50.67,41.33,49.11,72.67,118.11,119.0,107.78,95.56,39.0,42.0,213.78,203.13,133.22,158.83266666666665,160.44,104.44,54.56,277.13,25.22,35.22,29.22,28.56,2023-01-27
50.67,41.33,49.11,72.67,118.11,119.0,107.78,95.56,39.0,42.0,213.78,203.13,133.22,157.1210344827586,160.44,104.56,54.56,277.13,25.22,35.67,29.22,28.0,2023-01-28
50.67,41.33,49.11,72.67,118.11,119.0,107.78,95.56,39.0,42.0,213.78,203.13,133.22,155.77374999999998,160.44,104.56,54.56,277.13,25.22,35.67,29.0,27.78,2023-01-29
50.67,41.56,49.11,72.67,118.11,118.56,107.0,95.56,39.0,42.0,213.78,203.13,133.22,158.94099999999997,160.44,104.11,54.56,277.13,25.22,34.78,28.22,27.22,2023-01-30
50.44,41.33,49.0,72.33,118.56,117.67,107.11,95.33,39.11,42.0,212.89,200.88,133.78,158.4923333333333,160.44,104.44,54.56,277.63,25.22,34.89,27.56,27.22,2023-01-31
50.44,41.33,49.0,72.33,118.56,116.89,107.33,95.33,39.11,42.0,211.33,201.0,133.56,158.822,159.56,104.33,54.56,277.63,25.22,34.44,26.67,26.22,2023-02-01
50.44,41.56,48.89,72.0,118.44,116.89,107.56,95.11,39.11,42.0,211.44,201.0,133.56,159.78133333333332,159.56,104.44,54.56,277.63,25.22,34.67,26.44,26.11,2023-02-02
50.44,41.56,48.89,72.0,118.44,116.89,107.89,95.11,39.33,42.0,212.56,200.88,133.89,159.30066666666667,158.67,104.22,54.56,277.63,25.22,34.78,25.89,25.33,2023-02-03
51.5,41.5,50.0,71.75,118.38,117.5,107.88,96.63,39.25,42.25,210.38,205.29,134.0,157.81137931034482,158.0,103.75,54.5,283.0,25.25,35.38,26.38,25.5,2023-02-04
50.44,41.56,48.89,72.0,118.33,116.89,107.89,95.11,39.33,42.0,212.44,200.88,133.89,156.27521739130432,158.67,104.22,54.56,277.63,25.22,34.67,25.89,25.0,2023-02-05
50.44,41.56,49.22,71.78,118.22,117.22,108.11,95.22,39.44,42.0,212.56,200.88,133.89,158.94866666666667,158.89,104.44,54.56,277.63,25.22,34.22,26.89,24.33,2023-02-06
50.44,41.67,49.33,71.78,118.11,117.11,108.0,95.22,39.44,42.0,213.33,201.38,134.0,157.17966666666663,159.0,104.56,54.56,277.63,25.22,35.33,25.33,23.67,2023-02-07
50.44,42.0,49.22,71.78,118.22,116.56,107.78,95.22,39.44,42.0,213.89,201.0,134.0,157.24344827586202,158.56,104.67,54.56,277.63,25.22,34.22,25.0,24.33,2023-02-08
50.44,42.0,49.11,71.89,118.0,116.56,107.89,95.22,39.44,42.0,213.78,200.63,134.0,157.872,158.67,104.89,55.11,277.63,25.22,34.33,25.0,25.33,2023-02-09
50.44,42.0,49.0,71.78,118.0,116.33,107.89,95.22,39.44,42.0,213.78,200.38,134.11,158.15999999999997,158.89,105.0,55.0,277.63,25.33,33.22,25.22,25.78,2023-02-10
50.44,42.0,49.0,71.78,118.0,116.33,107.89,95.22,39.44,42.0,213.78,200.38,134.11,158.91750000000002,158.89,105.0,55.0,277.63,25.33,33.22,25.22,27.22,2023-02-11
50.44,42.0,49.0,71.78,118.0,116.33,107.89,95.22,39.44,42.0,213.78,200.38,134.11,154.14521739130433,158.89,105.0,55.0,277.63,25.33,33.33,25.11,27.89,2023-02-12
50.44,42.0,49.0,71.78,118.11,116.22,107.89,94.67,39.44,42.0,213.78,200.25,134.89,158.528,158.78,105.22,54.78,277.63,25.33,32.33,25.0,29.0,2023-02-13
50.44,42.0,49.0,71.78,118.22,116.33,107.89,94.67,39.38,42.25,213.89,200.25,134.56,158.083,158.78,105.44,54.75,283.0,25.25,32.63,26.63,30.0,2023-02-14
50.56,42.22,48.75,72.56,119.67,117.11,109.33,95.33,39.56,42.33,214.78,202.0,135.11,159.832,158.56,106.11,55.22,280.13,25.22,32.44,26.22,28.89,2023-02-15
50.44,42.0,49.0,71.56,118.89,116.67,108.22,94.22,39.33,42.0,214.89,199.63,134.11,158.16966666666667,157.44,105.89,54.22,277.63,25.33,31.78,25.78,30.0,2023-02-16
50.44,42.0,49.0,71.56,118.89,116.33,108.22,94.22,39.33,42.0,215.78,199.63,134.44,158.30666666666667,156.89,106.0,54.22,277.63,25.33,30.78,25.0,30.56,2023-02-17
50.44,42.0,49.0,71.56,118.89,116.33,108.22,94.22,39.33,42.0,215.78,199.63,134.44,156.5642857142857,156.89,106.0,54.22,277.63,25.33,30.78,25.0,30.56,2023-02-18
50.44,42.0,49.0,71.56,118.89,116.33,108.22,94.22,39.33,42.0,215.78,199.63,134.44,153.4912,156.89,106.0,54.22,277.63,25.33,30.78,25.0,30.33,2023-02-19
50.56,42.11,49.0,71.44,118.89,116.22,108.44,93.78,39.22,42.0,216.22,199.63,133.44,157.25966666666667,156.33,106.22,53.78,277.38,25.33,30.11,24.78,31.33,2023-02-20
50.56,42.11,49.0,71.44,119.11,116.33,108.89,93.78,39.22,42.0,217.11,199.88,132.89,156.99733333333333,155.22,106.44,53.78,277.38,25.33,31.11,25.11,33.33,2023-02-21
50.56,42.11,49.0,71.33,118.78,115.78,108.33,93.78,39.22,42.0,217.44,199.88,132.89,158.16233333333332,155.11,106.67,53.78,277.38,25.33,31.11,24.78,34.78,2023-02-22
50.56,42.11,49.0,71.33,118.22,114.44,108.33,93.78,39.22,42.0,217.44,200.0,132.89,155.93800000000002,154.67,106.78,53.56,277.38,25.33,31.22,24.44,34.11,2023-02-23
50.56,42.11,49.0,71.22,117.89,114.44,108.33,93.78,39.22,42.0,217.56,200.0,132.89,158.3356666666667,154.33,107.0,53.56,277.38,25.33,31.22,24.0,32.44,2023-02-24
50.56,42.11,49.0,71.22,117.89,114.44,108.33,93.78,39.22,42.0,217.56,200.0,132.89,154.24035714285714,154.33,107.11,53.56,277.38,25.33,31.0,24.0,32.44,2023-02-25
51.63,42.13,50.13,70.88,117.13,114.38,108.38,94.88,39.13,42.25,214.88,205.0,132.88,152.88913043478263,155.0,106.25,53.38,282.71,25.25,31.13,24.75,31.13,2023-02-26
50.67,42.11,49.0,71.33,118.0,114.44,108.33,93.78,39.11,42.0,217.89,199.88,132.89,155.35599999999997,154.11,107.22,53.56,277.38,25.33,30.67,23.44,29.78,2023-02-27
50.67,42.11,49.0,71.33,118.0,114.44,108.33,93.78,39.0,42.0,218.56,199.63,132.56,157.30000000000004,153.0,107.11,53.56,277.38,25.33,30.44,23.11,29.11,2023-02-28
50.67,42.33,49.22,71.67,118.22,114.78,108.89,93.78,38.89,42.0,218.67,199.63,132.56,155.12033333333332,150.89,107.56,53.44,277.38,25.33,30.22,23.22,28.22,2023-03-01
50.67,42.33,49.22,71.89,118.78,115.44,109.44,94.33,38.89,42.0,218.67,199.63,132.56,156.574,150.56,107.56,53.44,277.38,25.33,30.11,23.22,28.22,2023-03-02
50.67,42.44,49.22,71.89,118.78,115.0,109.56,94.33,38.78,42.0,217.67,198.88,132.11,155.92866666666666,149.89,107.67,53.56,277.38,25.33,29.0,22.56,28.0,2023-03-03
50.67,42.44,49.22,71.89,118.78,115.0,109.56,94.33,38.78,42.0,217.67,198.88,132.11,154.50428571428571,149.89,107.78,53.56,277.38,25.33,29.22,22.56,27.78,2023-03-04
50.67,42.44,49.22,71.89,118.78,115.0,109.56,94.33,38.78,42.0,217.67,198.88,132.11,151.88695652173917,149.89,107.78,53.56,277.38,25.33,29.22,22.56,28.0,2023-03-05
50.67,42.44,49.22,71.89,119.33,115.0,109.56,94.33,38.78,42.0,217.33,198.88,132.0,157.18533333333332,148.33,108.11,53.56,277.38,25.33,29.0,22.89,28.89,2023-03-06
50.67,42.44,49.22,71.89,119.56,115.44,110.22,94.33,38.78,42.0,217.56,199.13,132.33,153.72642857142858,147.56,108.0,53.56,277.38,25.33,28.56,22.78,28.11,2023-03-07
50.67,42.44,49.22,72.11,119.67,115.89,110.22,94.33,38.67,42.0,218.0,198.88,132.33,153.26535714285714,146.22,108.11,53.11,277.38,25.33,27.33,22.11,27.89,2023-03-08
50.67,42.22,49.0,71.78,119.89,115.67,110.0,94.22,38.67,42.0,218.0,198.88,132.33,154.83931034482762,145.89,108.11,53.11,277.38,25.33,26.22,22.11,27.11,2023-03-09
50.67,42.22,49.0,71.56,120.44,115.67,110.0,94.22,38.67,42.0,218.22,199.0,132.33,157.9206666666667,144.67,108.11,53.11,277.38,25.33,26.67,23.0,26.89,2023-03-10
50.67,42.22,49.0,71.56,120.67,115.56,110.0,94.22,38.78,42.0,218.22,199.0,132.33,154.4530769230769,144.67,108.11,53.22,277.5,25.33,26.78,23.0,27.0,2023-03-11
50.67,42.22,49.0,71.56,120.89,115.56,110.0,94.22,38.67,42.0,218.22,199.0,132.33,150.0639130434783,144.67,108.11,53.11,277.38,25.33,26.78,23.0,26.89,2023-03-12
50.67,42.22,49.0,71.56,121.22,115.56,110.0,94.22,38.67,42.0,218.22,199.13,132.33,157.76166666666668,144.78,107.67,53.11,277.38,25.33,27.44,22.56,26.56,2023-03-13
50.67,42.22,49.0,71.56,121.67,115.56,110.0,94.22,38.67,42.0,218.67,199.63,132.56,156.74866666666668,145.11,107.56,52.56,277.38,25.33,27.22,22.89,25.89,2023-03-14
50.67,42.22,48.44,71.78,121.89,116.33,110.0,94.44,38.67,42.0,218.89,199.63,132.11,157.98566666666667,144.22,107.56,52.56,277.38,25.33,27.89,23.33,25.33,2023-03-15
50.67,42.33,48.67,71.67,121.89,116.56,110.11,94.44,38.67,42.0,219.33,200.13,132.44,157.27666666666667,144.33,107.22,52.56,277.38,25.33,27.22,23.11,24.56,2023-03-16
50.67,42.33,48.22,71.67,121.67,116.56,110.11,94.44,38.67,42.0,219.33,200.13,132.44,157.387,144.0,107.0,52.56,277.38,25.33,26.67,23.22,24.22,2023-03-17
50.67,42.33,48.22,71.67,121.67,116.56,110.11,94.44,38.67,42.0,219.33,200.13,132.44,153.52851851851852,144.0,107.0,52.56,277.38,25.33,26.67,23.22,23.56,2023-03-18
51.63,42.5,49.5,71.25,121.38,116.88,110.63,95.38,38.5,42.25,217.13,205.14,132.38,148.18869565217392,144.0,106.5,52.25,282.71,25.25,27.0,23.63,23.75,2023-03-19
50.67,42.11,48.22,71.67,122.0,116.89,110.11,94.44,38.67,42.0,218.89,200.13,132.44,156.00233333333333,143.22,106.44,52.56,277.38,25.33,26.78,23.0,22.0,2023-03-20
50.89,42.11,47.56,71.44,122.56,116.78,110.56,94.33,38.67,42.0,219.56,199.5,132.22,156.14724137931037,142.67,106.25,52.56,277.38,25.33,26.0,22.67,21.33,2023-03-21
50.89,42.11,47.56,71.44,122.56,116.78,110.56,94.33,38.63,41.88,219.56,199.5,132.11,151.2559259259259,142.67,106.25,51.88,274.14,25.38,25.89,22.67,21.33,2023-03-22
50.13,42.13,47.25,71.88,122.88,117.0,111.0,95.25,38.75,41.88,220.63,197.57,133.5,155.59933333333336,142.5,106.29,52.0,274.14,25.38,26.0,22.88,20.0,2023-03-23
50.89,42.22,47.44,71.67,122.89,117.0,111.22,94.78,38.78,42.0,219.22,198.88,132.11,156.80133333333333,142.22,105.88,52.67,277.38,25.33,25.67,22.22,19.44,2023-03-24
50.89,42.22,47.44,71.67,123.0,117.0,111.22,94.78,38.78,42.0,219.22,198.88,132.11,152.11678571428573,142.22,102.56,52.67,277.38,25.33,25.67,22.22,19.67,2023-03-25
52.0,42.25,48.38,71.38,122.63,117.25,111.63,96.38,38.63,42.25,217.0,203.71,132.0,149.21318181818182,142.5,101.5,52.38,282.71,25.25,26.25,22.88,20.0,2023-03-26
50.89,42.22,47.44,71.89,123.22,117.44,111.22,94.56,38.89,42.0,219.44,200.25,132.11,156.36700000000002,141.56,102.33,52.67,277.38,25.33,25.44,23.33,19.56,2023-03-27
50.13,42.0,47.25,72.38,123.88,118.63,112.25,95.0,38.88,41.88,219.88,199.86,133.5,155.03066666666663,140.63,101.75,52.13,274.29,25.38,25.5,23.38,18.75,2023-03-28
50.89,42.0,47.33,72.56,124.11,118.67,112.33,94.78,39.0,42.0,219.78,200.63,131.89,156.498,140.67,102.0,52.67,277.38,25.33,26.44,22.89,18.22,2023-03-29
50.89,42.11,47.33,72.56,124.67,118.78,112.33,94.78,39.0,42.0,219.78,200.13,131.67,151.6451851851852,140.33,102.0,52.67,277.38,25.33,26.0,22.67,17.78,2023-03-30
50.89,42.11,47.33,72.67,124.33,118.67,112.22,94.56,39.0,42.0,220.22,200.25,131.67,152.47137931034484,140.33,102.0,52.67,277.38,25.33,26.0,22.44,16.78,2023-03-31
50.89,42.11,47.33,72.78,124.33,118.67,112.33,94.56,39.11,42.11,220.22,200.25,131.67,151.11962962962966,140.33,102.11,52.78,278.0,25.33,26.33,22.44,16.44,2023-04-01
50.89,42.11,47.33,72.89,124.33,118.67,112.33,94.56,39.0,42.0,220.22,200.25,131.67,145.98869565217393,140.33,102.11,52.67,277.38,25.33,26.33,22.33,16.33,2023-04-02
50.89,42.22,47.44,72.89,124.33,118.78,112.44,94.67,39.0,42.0,220.33,200.5,131.89,154.4716666666667,140.56,102.56,52.67,277.38,25.33,26.0,22.11,16.78,2023-04-03
50.89,42.11,47.33,72.89,125.0,118.78,112.67,94.56,39.0,42.0,220.22,199.13,131.67,153.25966666666667,140.44,102.67,52.67,276.88,25.33,26.0,22.11,17.11,2023-04-04
50.89,42.11,47.33,73.11,125.56,119.11,113.11,94.56,39.11,42.0,220.22,198.88,131.44,151.662,140.56,103.11,52.67,276.88,25.33,25.56,22.89,17.22,2023-04-05
50.89,42.11,47.11,73.33,126.22,119.22,113.11,95.11,39.33,42.0,220.22,199.25,131.22,152.95666666666668,140.22,103.44,53.22,276.88,25.33,24.75,21.88,16.88,2023-04-06
50.89,42.11,47.0,73.33,126.22,119.22,113.11,95.11,39.33,42.0,220.22,200.0,131.22,150.13714285714286,140.22,103.44,53.22,276.88,25.33,24.67,22.33,16.78,2023-04-07
50.89,42.11,47.0,73.33,126.22,119.22,113.11,95.11,39.33,42.0,220.22,200.0,131.22,152.22296296296298,140.22,103.56,53.22,276.88,25.33,24.67,22.33,16.44,2023-04-08
50.89,42.11,47.0,73.33,126.22,119.22,113.22,95.11,39.33,42.0,220.22,200.0,131.22,148.2912,140.22,103.67,53.22,276.88,25.33,24.78,22.33,16.44,2023-04-09
50.89,42.11,47.0,73.33,126.33,119.56,113.56,95.11,39.33,42.0,220.0,200.13,131.0,153.35566666666668,139.78,103.89,53.44,276.88,25.33,25.44,22.22,16.78,2023-04-10
50.89,42.11,46.67,73.56,126.78,119.78,114.11,95.33,39.33,42.0,220.22,200.13,131.22,152.48433333333335,139.67,103.78,53.56,276.88,25.33,25.11,21.67,16.33,2023-04-11
50.89,42.22,46.67,74.0,127.0,120.0,114.33,95.44,39.44,42.0,220.89,200.5,131.22,152.73100000000002,139.56,104.0,53.67,276.88,25.33,24.78,21.44,16.0,2023-04-12
50.6,43.0,48.53,74.33,128.73,120.8,115.0,94.53,39.8,42.8,217.13,201.14,130.27,152.60399999999998,135.27,104.33,52.33,301.09,24.27,25.87,22.33,16.0,2023-04-13
50.62,42.42,47.38,74.46,129.0,121.15,114.38,97.15,39.69,42.23,215.08,199.67,129.08,148.4960714285714,136.77,104.69,52.69,273.0,25.15,25.15,21.77,16.38,2023-04-14
50.62,42.42,47.38,74.46,129.0,121.08,114.38,97.15,39.69,42.23,215.08,199.67,129.08,151.34666666666666,136.69,104.38,52.54,273.0,25.15,24.85,21.62,16.23,2023-04-15
50.5,42.18,48.25,74.33,128.75,121.08,114.25,97.25,39.67,42.0,217.08,201.27,130.08,145.88583333333335,137.67,104.5,52.75,273.0,25.17,24.75,21.67,16.33,2023-04-16
51.63,43.06,49.47,74.53,129.89,121.68,115.95,93.89,40.16,43.21,214.53,200.0,129.79,151.46266666666665,133.53,103.42,52.68,296.64,24.05,26.37,22.95,16.11,2023-04-17
51.16,42.78,49.63,74.26,130.11,121.58,116.16,94.32,40.21,43.21,215.32,200.61,129.26,151.7944827586207,133.42,103.58,52.37,309.13,24.11,26.63,22.89,16.42,2023-04-18
51.17,42.82,49.39,74.56,129.78,121.28,115.72,95.0,40.28,43.11,215.33,201.41,128.28,151.60233333333332,133.44,103.83,52.06,296.64,23.89,26.28,22.83,16.44,2023-04-19
51.37,42.61,49.74,74.26,130.16,121.58,115.79,94.21,40.42,43.21,216.11,202.11,129.42,151.90933333333336,133.11,103.79,52.11,296.5,24.16,26.32,23.05,16.63,2023-04-20
51.37,42.5,49.74,74.26,130.26,121.53,115.63,94.26,40.47,43.21,216.05,202.39,129.47,151.3751724137931,133.05,103.79,52.0,296.29,24.05,26.58,23.05,16.47,2023-04-21
52.0,41.91,48.18,74.18,129.27,120.55,115.36,96.64,40.0,42.45,220.55,205.2,130.91,149.98851851851853,136.64,106.18,52.73,306.7,25.45,25.73,22.09,16.45,2023-04-22
53.0,42.0,49.0,74.2,129.5,120.8,115.8,98.1,39.9,42.7,218.9,209.67,130.7,146.48000000000002,136.6,106.0,52.5,314.11,25.4,26.3,22.5,16.9,2023-04-23
51.37,42.5,49.95,74.37,130.26,121.47,115.68,93.84,40.58,43.21,215.89,202.22,129.68,151.45633333333333,132.68,103.95,51.74,296.21,24.05,26.47,23.05,16.05,2023-04-24
51.42,42.61,49.95,74.37,130.42,121.68,115.74,93.68,40.74,43.21,215.74,202.06,129.58,151.261724137931,132.58,104.05,51.89,296.29,24.11,27.0,23.11,15.84,2023-04-25
51.06,42.53,50.22,74.61,130.5,121.72,115.83,93.67,40.78,43.28,215.11,202.0,130.56,151.64199999999997,132.06,104.06,51.67,294.93,24.0,28.11,22.94,15.89,2023-04-26
51.42,42.56,49.84,74.37,130.42,121.58,115.53,93.89,40.84,43.21,216.26,201.94,129.84,150.82433333333333,132.32,103.74,51.84,294.53,24.05,27.89,22.63,15.53,2023-04-27
52.24,42.69,50.53,74.29,130.65,122.0,116.53,95.0,40.65,43.47,216.06,203.63,130.06,150.7023333333333,132.18,103.65,51.76,303.31,24.12,29.18,23.06,15.35,2023-04-28
52.45,42.09,50.18,74.18,130.73,121.45,116.09,98.27,40.64,42.91,220.27,210.5,133.64,149.52785714285713,135.0,105.27,51.36,314.11,25.55,28.27,22.73,15.36,2023-04-29
52.0,42.33,49.67,73.67,130.78,121.33,115.0,100.22,40.22,42.44,219.78,208.63,132.0,144.58625,137.11,106.0,52.0,281.25,25.33,28.89,22.44,15.56,2023-04-30
52.0,42.38,48.38,73.0,129.88,121.5,114.5,99.0,40.0,42.25,218.5,205.14,132.13,148.56241379310347,136.25,105.5,52.13,282.14,25.25,27.0,22.25,14.38,2023-05-01
51.89,42.18,49.33,74.61,131.39,122.06,115.78,94.67,40.83,43.22,216.0,202.18,130.83,150.35933333333332,132.33,104.06,51.78,293.64,24.78,28.89,22.5,14.94,2023-05-02
51.37,42.56,50.0,74.42,131.26,121.63,116.16,94.0,40.79,43.21,216.0,201.22,130.05,149.16566666666665,132.05,103.47,51.84,294.27,24.11,29.47,22.79,15.42,2023-05-03
50.89,42.65,50.44,74.11,131.0,121.28,115.72,94.5,40.89,43.11,216.56,200.71,130.44,148.8203333333333,131.89,103.17,52.0,274.0,24.0,29.61,23.11,15.67,2023-05-04
50.27,42.57,49.2,74.07,129.47,120.27,114.73,94.47,40.67,42.27,215.93,200.21,128.73,147.71620689655174,131.8,103.33,51.4,300.5,23.4,28.47,21.8,15.33,2023-05-05
50.62,42.33,48.23,74.23,129.85,120.69,114.38,97.31,40.54,42.23,216.54,200.42,129.54,146.5507142857143,133.62,104.38,52.08,272.0,25.23,28.31,21.46,15.62,2023-05-06
50.8,42.11,48.0,73.1,128.1,120.0,113.7,96.1,40.2,41.8,218.9,197.78,131.3,142.06541666666666,134.1,104.5,52.0,275.63,25.5,26.4,21.3,15.2,2023-05-07
52.0,42.13,48.06,74.69,129.94,120.44,114.38,95.13,40.75,43.0,215.5,201.27,127.75,147.31862068965518,131.63,103.75,52.38,294.15,24.44,29.31,21.69,15.0,2023-05-08
52.0,42.07,48.13,74.93,130.33,120.53,115.2,96.0,40.79,43.79,218.2,202.64,130.53,148.22400000000002,130.87,103.93,52.0,298.0,25.29,29.33,21.73,15.6,2023-05-09
51.37,42.56,49.95,74.32,131.37,120.63,115.11,93.79,40.84,43.21,216.58,200.17,130.16,148.8144827586207,129.58,102.89,52.16,294.47,24.11,29.74,22.32,16.53,2023-05-10
51.67,42.65,50.0,74.06,131.17,120.17,114.94,93.06,40.89,43.28,217.17,199.35,130.44,148.70310344827584,129.33,103.17,52.11,298.36,24.22,30.0,22.44,17.33,2023-05-11
51.42,42.56,49.89,74.47,131.68,120.89,114.63,92.21,40.84,43.21,215.42,199.83,130.05,148.1003448275862,129.05,102.79,52.0,294.2,24.05,29.53,22.53,16.79,2023-05-12
51.0,42.33,48.92,73.54,131.08,120.0,113.46,94.15,40.69,42.08,216.62,198.33,129.92,144.7722222222222,130.62,104.08,51.85,278.1,24.38,28.92,21.62,17.15,2023-05-13
51.7,42.22,49.7,72.7,130.4,119.6,112.6,94.4,40.5,41.8,215.7,200.56,130.7,141.54962962962964,130.9,103.6,51.6,283.25,23.9,28.1,21.6,16.7,2023-05-14
51.59,42.63,49.59,74.35,132.94,121.47,114.29,92.41,40.76,43.29,215.0,197.44,128.59,146.79620689655172,128.71,102.59,51.88,296.29,23.76,29.82,22.41,18.65,2023-05-15
50.94,42.65,50.44,74.39,132.94,122.06,114.67,93.06,40.83,43.11,215.39,198.06,130.22,147.97133333333332,128.89,102.5,52.22,273.57,23.94,30.28,23.11,19.89,2023-05-16
51.81,42.8,48.94,74.63,132.88,122.56,114.94,92.0,40.88,43.38,212.06,195.53,130.13,147.89266666666666,126.44,101.63,52.44,299.25,23.88,29.88,23.25,19.56,2023-05-17
51.0,42.86,49.33,74.07,132.8,122.07,114.4,91.87,40.8,42.67,212.33,195.43,131.47,147.00241379310344,126.27,101.13,52.0,306.45,23.6,29.13,22.93,19.53,2023-05-18
50.78,42.76,50.39,74.22,133.56,122.11,114.67,92.39,40.83,42.61,215.78,198.76,130.72,147.636,127.17,101.44,51.83,299.71,23.89,29.33,22.72,19.78,2023-05-19
51.0,42.27,49.92,73.5,133.0,121.92,113.83,93.83,40.67,41.83,218.42,199.18,130.08,145.16,129.75,102.67,51.92,277.8,24.25,29.08,22.67,19.75,2023-05-20
53.63,42.75,48.25,72.5,132.63,122.38,114.25,95.5,40.63,42.25,213.38,201.14,131.0,140.75346153846155,128.88,102.0,52.38,287.71,23.38,29.0,23.0,19.0,2023-05-21
51.14,42.54,51.07,73.43,133.64,122.14,114.29,91.29,40.71,42.5,217.57,197.38,130.79,146.5126666666667,127.07,100.93,51.79,307.83,23.57,29.43,22.14,19.43,2023-05-22
52.18,42.88,48.82,74.47,134.71,123.65,114.82,91.94,40.88,43.35,212.12,196.25,129.35,145.5993103448276,125.0,100.35,52.94,299.23,23.88,29.53,22.71,19.18,2023-05-23
51.24,42.59,50.0,74.82,135.41,124.18,115.24,91.29,40.88,43.41,215.59,199.5,130.12,145.896,125.0,100.59,52.53,293.86,23.82,30.41,22.71,19.76,2023-05-24
51.64,42.43,50.71,74.71,135.64,124.79,115.21,92.43,40.93,42.79,214.64,204.92,132.07,146.06931034482756,124.36,99.79,52.07,304.36,24.43,29.93,22.57,19.71,2023-05-25
51.78,42.76,50.22,74.83,136.56,124.39,115.83,91.28,40.83,43.28,216.0,198.59,129.17,145.79931034482755,123.56,99.72,52.78,298.21,24.28,30.72,23.17,20.0,2023-05-26
50.71,42.54,49.14,74.93,136.5,124.14,114.43,93.57,40.64,42.07,213.93,199.46,127.93,143.165,124.36,99.79,53.0,274.36,24.46,29.86,22.5,19.86,2023-05-27
50.91,42.3,49.18,73.91,135.91,123.45,113.82,93.45,40.64,41.64,216.09,196.8,128.82,142.10038461538463,124.45,99.45,52.73,277.89,24.18,28.92,22.58,19.67,2023-05-28
51.56,42.59,50.56,75.06,137.61,124.94,115.61,91.94,40.89,43.39,214.5,198.76,128.67,145.1244827586207,121.83,98.39,52.67,296.64,24.0,30.72,23.33,20.61,2023-05-29
51.53,42.61,50.0,74.95,137.89,124.95,115.32,91.16,40.84,43.21,214.42,197.67,128.37,145.0641379310345,121.74,98.42,52.63,294.33,24.16,31.0,23.42,22.47,2023-05-30
52.37,42.72,49.21,75.53,138.74,125.42,115.47,92.79,40.79,44.32,213.37,197.78,125.37,144.8544827586207,120.16,98.58,53.16,293.0,25.0,30.42,22.95,29.79,2023-05-31
